Page path,Session default channel group,Key events
/insights/reports/business-climate-surveys/mainland-china-business-climate-survey-2025/,Direct,7
/insights/reports/business-climate-surveys/mainland-china-business-climate-survey-2025/,Referral,7
/insights/reports/business-climate-surveys/norway-business-climate-survey-2025/,Organic Search,7
/insights/reports/business-climate-surveys/saudi-arabia-business-climate-survey-2024/,Organic Search,7
/insights/reports/business-climate-surveys/singapore-business-climate-survey-2024/,Organic Search,7
/insights/reports/business-climate-surveys/taiwan-business-climate-survey-2025/,Referral,7
/insights/reports/business-climate-surveys/the-united-kingdom-business-climate-survey-2025/,Organic Search,7
/insights/reports/executive-global-insights/rewiring-global-supply-chains/,Organic Search,7
/insights/reports/executive-global-insights/the-semiconductor-imperative/,Referral,7
/insights/reports/executive-global-insights/uncovering-mining-titans/,Referral,7
/insights/reports/whitepapers--guides/china-carbon-not-peaking-yet/,Organic Search,7
/insights/reports/whitepapers--guides/doing-business-with-nato/,Direct,7
/insights/reports/whitepapers--guides/driving-the-future-of-industry-in-singapore/,Organic Social,7
/insights/reports/whitepapers--guides/malaysias-semiconductor-momentum/,Direct,7
/insights/reports/whitepapers--guides/spains-energy-and-green-transition/,Organic Search,7
/insights/reports/whitepapers--guides/sustainable-mining-in-sweden/,Organic Search,7
/insights/reports/whitepapers--guides/sweden--india----a-business-match-worth-experiencing/,Referral,7
/insights/reports/whitepapers--guides/understanding-post-pandemic-consumers-in-china/,Organic Search,7
/insights/reports/whitepapers--guides/unlocking-opportunities-singapore-business-landscape-study/,Organic Social,7
/public/events/db78b65620/pages/cd832f9720,Organic Search,7
/sv/expandera-globalt/marknader/mellanostern-och--afrika/kenya/,Organic Search,7
/sv/expandera-globalt/marknader/mellanostern-och--afrika/saudiarabien/,Organic Search,7
/sv/expandera-globalt/sme/,Referral,7
/sv/forms/kontaktformular/,Organic Social,7
/sv/insikter/blogg/usas-handelspolitiska-skifte/USAs-handelspolitiska-skifte-Efter-Liberation-Day-gar-USAs-handel-in-i-en-ny-fas/,Organic Search,7
/sv/insikter/globala-analyser/global-business-climate-survey/,Direct,7
/contact/contact-business-sweden/,Paid Search,7
/sv/insikter/globala-analyser/site-selection/,Organic Search,7
/sv/insikter/rapporter/business-climate-surveys/business-climate-survey-sydkorea-2025/,Organic Search,7
/sv/insikter/rapporter/business-climate-surveys/mainland-china-business-climate-survey-2025/,Organic Search,7
/sv/insikter/rapporter/executive-global-insights/ny-horisont-i-den-grona-omstallningen/,Organic Search,7
/sv/insikter/rapporter/whitepapers--guides/europas-hvac-industri-i-omvandling/,Organic Search,7
/sv/insikter/rapporter/whitepapers--guides/forandingsvindarna-blaser-framtiden-for-ai-i-sverige/,Organic Search,7
/sv/insikter/rapporter/whitepapers--guides/karnkraftens-framtid-i-sverige---en-kartlaggning-av-vardekedjan/,Direct,7
/sv/insikter/rapporter/whitepapers--guides/med-europa-i-blickfanget/,Organic Search,7
/sv/kontakt/tack-for-ditt-meddelande/,Paid Search,7
/events/ac139d8139,Organic Search,7
/insights/reports/business-climate-surveys/taiwan-business-climate-survey-2025/,Direct,6
/sv/om-oss/media/pressreleaser/pressreleaser/2018/investeringar-i-nordiska-datacenter-forvantas-dubbleras-till-ar-2025-enligt-ny-rapport/,Organic Search,6
/events/adc3421147/overview,Direct,6
/events/cbaae588b6,Direct,6
/events/joinswedensummit2025/meetings/activities,Direct,6
/expand-globally/contact-an-advisor/,Referral,6
/expand-globally/markets/asia-pacific/,Organic Search,6
/expand-globally/markets/asia-pacific/india/,Organic Search,6
/expand-globally/markets/europe/united-kingdom/,Organic Search,6
/expand-globally/markets/mea/,Organic Search,6
/forms/US-trade-policy-shifts-signup/,Organic Search,6
/guider/e-handelsguiden/landinformation/usa/tull--och-skatteregler,Organic Search,6
/guider/exportguiden/tradecompliance/duedilligence,Organic Search,6
/guider/frihandelsguiden/alfabetiskt-sakregister,Referral,6
/guider/frihandelsguiden/allman-vagledning,Direct,6
/guider/frihandelsguiden/avtal-per-land/sydkorea,Direct,6
/guider/frihandelsguiden/icke-preferentiellt-ursprung,Organic Search,6
/guider/frihandelsguiden/leverantorsdeklarationer,Paid Search,6
/guider/livsmedelsguiden/valj-land/danmark,Organic Search,6
/guider/skeppningshandboken,Referral,6
/guider/skeppningshandboken/landinformation/nordamerika-och-sydamerika/usa,Paid Search,6
/industries/digital-technologies/,Organic Social,6
/industries/transport/invest-in-transportation/,Referral,6
/insights/articles/the-land-of-unicorns/,Organic Search,6
/insights/articles/the-land-of-unicorns/,Referral,6
/insights/blogs/germany-a-new-era-for-investment/germany-ramps-up-transport-upgrades-as-of-21-august2025/,Organic Search,6
/insights/blogs/germany-a-new-era-for-investment/germanys-record-defence-modernisation-drive-as-of-22-october-2025/,Organic Search,6
/insights/global-analysis/export-of-services/,Direct,6
/insights/global-analysis/global-exports/,Organic Social,6
/insights/reports/business-climate-surveys/Morocco-business-climate-survey-2025/,Organic Social,6
/insights/reports/business-climate-surveys/austria-business-climate-survey-2025/,Direct,6
/insights/reports/business-climate-surveys/business-climate-survey-portugal/,Organic Search,6
/insights/reports/business-climate-surveys/canada-business-climate-survey-2025/,Organic Social,6
/insights/reports/business-climate-surveys/france-business-climate-survey-2025/,Organic Search,6
/insights/reports/business-climate-surveys/india-business-climate-survey-2025/,Direct,6
/insights/reports/business-climate-surveys/italy-business-climate-survey-2025/,Organic Search,6
/insights/reports/business-climate-surveys/mainland-china-business-climate-survey-2025/,Email,6
/insights/reports/business-climate-surveys/mainland-china-business-climate-survey-2025/,Unassigned,6
/insights/reports/business-climate-surveys/norway-business-climate-survey-2025/,Direct,6
/insights/reports/business-climate-surveys/slovakia-business-climate-survey-20252/,Organic Search,6
/about-us/operation-and-assignments/,Referral,6
/insights/reports/business-climate-surveys/thailand-business-climate-survey-2025/,Organic Social,6
/insights/reports/business-climate-surveys/the-czech-republic-business-climate-survey-2025/,Organic Search,6
/insights/reports/business-climate-surveys/the-united-kingdom-business-climate-survey-2025/,Organic Social,6
/insights/reports/business-climate-surveys/turkiye-business-climate-survey-2025/,Paid Social,6
/insights/reports/business-climate-surveys/uae-business-climate-survey-2025/,Referral,6
/insights/reports/business-climate-surveys/vietnam-business-climate-survey-2024/,Organic Search,6
/insights/reports/executive-global-insights/capturing-the-nuclear-revival/,Direct,6
/insights/reports/executive-global-insights/pioneering-climate-adaptation-in-healthcare,Direct,6
/insights/reports/executive-global-insights/pioneering-climate-adaptation-in-healthcare,Organic Search,6
/insights/reports/executive-global-insights/reinventing-the-future-of-mining/,Unassigned,6
/insights/reports/whitepapers--guides/7-key-steps-when-expanding-internationally/,Referral,6
/insights/reports/whitepapers--guides/Steps-to-decode-your-distributor-relationships/,Organic Search,6
/insights/reports/whitepapers--guides/doing-business-with-nato/,Organic Search,6
/insights/reports/whitepapers--guides/explore-opportunities-in-morocco-a-market-for-swedish-business-growth/,Referral,6
/insights/reports/whitepapers--guides/power-to-africa/,Direct,6
/insights/reports/whitepapers--guides/sharp-growth-for-the-nordic-data-centre-market/,Referral,6
/insights/reports/whitepapers--guides/the-krona-and-swedish-exports/,Organic Search,6
/sv/expandera-globalt/geopolitisk-radgivning/geo-insights/,Organic Search,6
/sv/expandera-globalt/geopolitisk-radgivning/geo-insights/,Referral,6
/sv/insikter/globala-analyser/globala-ekonomiska-utsikter/,Unassigned,6
/sv/insikter/kalendarium/2025/focus-asia---sme-study-trip-to-japan-and-korea/,Organic Search,6
/sv/insikter/rapporter/business-climate-surveys/danmark-business-climate-survey-2023/,Organic Search,6
/sv/insikter/rapporter/executive-global-insights/karnkraftens-nya-horisont/,Direct,6
/sv/insikter/rapporter/executive-global-insights/kraftsamling-for-klimatanpassning-inom-halso-och-sjukvard/,Organic Search,6
/sv/insikter/rapporter/whitepapers--guides/kraften-till-afrika/,Organic Search,6
/sv/insikter/rapporter/whitepapers--guides/kronan-priserna-och-geopolitiken/,Direct,6
/sv/kontakt/kontakta-business-sweden/,Direct,6
/sv/kontakt/kontakta-business-sweden/,Paid Search,6
/contact/thank-you-page-makets-form/,Cross-network,6
/about-us/sustainability/,Unassigned,5
/sv/kontakt/kontor-i-sverige/,Unassigned,5
/code-of-conduct/chapter/1.1,Referral,5
/contact/offices-in-sweden/,Organic Social,5
/events/ac139d8139,Referral,5
/expand-globally/delegationsandtrade-fairs/strengthen-your-international-positioning/,Direct,5
/expand-globally/geopolitical-advisory/geo-insights/,Referral,5
/expand-globally/markets/europe/united-kingdom/,Direct,5
/expand-globally/markets/mea/,Direct,5
/expand-globally/markets/mea/saudi-arabia/,Organic Search,5
/forms/egi-reports-signup/,Organic Social,5
/forms/global-analysis-reports-signup/,Paid Search,5
/guider/e-handelsguiden/landinformation/saudiarabien/business-swedens-rad,Referral,5
/guider/exportguiden/blanketter-och-formular,Referral,5
/guider/exportguiden/blanketter-och-formular,Unassigned,5
/guider/exportguiden/frihandelsregler,Paid Search,5
/guider/exportguiden/frihandelsregler/leverantorsdeklaration,Email,5
/guider/frihandelsguiden/avtal-per-land/sydkorea,Organic Search,5
/guider/frihandelsguiden/leverantorsdeklarationer,Unassigned,5
/guider/skeppningshandboken/landinformation/afrika/elfenbenskusten/,Organic Search,5
/industries/advanced-manufacturing/,Direct,5
/industries/digital-technologies/invest-in-digital-technologies/,Referral,5
/industries/energy/invest-in-energy-and-battery/,Organic Search,5
/industries/industrials/,Organic Search,5
/industries/transport/,Paid Search,5
/insights/articles/Time-to-adapt-to-a-new-reality/,Unassigned,5
/insights/blogs/us-trade-policy-shifts/u.s.-trade-shifts-navigating-trumps-liberation-day-policies,Direct,5
/insights/calendar/2025/hong-kong-and-greater-bay-area-healthcare-delegation/,Organic Search,5
/insights/calendar/2025/sme-study-trip-to-india/,Referral,5
/insights/global-analysis/export-of-services/,Referral,5
/insights/global-analysis/supplier-networks/,Organic Social,5
/insights/reports/business-climate-surveys/Morocco-business-climate-survey-2025/,Referral,5
/insights/reports/business-climate-surveys/austria-business-climate-survey-2025/,Referral,5
/insights/reports/business-climate-surveys/brazil-business-climate-survey-2025/,Referral,5
/insights/reports/business-climate-surveys/canada-business-climate-survey-2024/,Organic Search,5
/insights/reports/business-climate-surveys/denmark-business-climate-survey-2025/,Organic Search,5
/insights/reports/business-climate-surveys/hong-kong-sar-business-climate-survey-2025/,Direct,5
/insights/reports/business-climate-surveys/indonesia-business-climate-survey2/,Referral,5
/insights/reports/business-climate-surveys/japan-business-climate-survey-2024/,Direct,5
/insights/reports/business-climate-surveys/malaysia-business-climate-survey-2025/,Organic Social,5
/insights/reports/business-climate-surveys/poland-business-climate-survey-2025/,Referral,5
/insights/reports/business-climate-surveys/saudi-arabia-business-climate-survey-2025/,Referral,5
/insights/reports/business-climate-surveys/spain-business-climate--survey-2023/,Organic Search,5
/insights/reports/business-climate-surveys/taiwan-business-climate-survey-2024/,Organic Search,5
/insights/reports/business-climate-surveys/the-czech-republic-business-climate-survey-2025/,Organic Social,5
/insights/reports/business-climate-surveys/the-united-kingdom-business-climate-survey-2025/,Referral,5
/insights/reports/business-climate-surveys/the-united-states-business-climate--survey-2023/,Organic Search,5
/insights/reports/executive-global-insights/charting-new-waters/,Referral,5
/insights/reports/executive-global-insights/navigating-supply-chain-complexities/,Direct,5
/insights/reports/executive-global-insights/unlocking-the-global-green-transition/,Referral,5
/insights/reports/whitepapers--guides/chinas-overcapacity-problem-what-swedish-companies-need-to-know/,Direct,5
/insights/reports/whitepapers--guides/sustainability-opportunities-in-german-key-industries/,Referral,5
/insights/reports/whitepapers--guides/unlock-opportunities-in-thailands-ma-market/,Organic Social,5
/insights/reports/whitepapers--guides/unlocking-the--semiconductor--puzzle/,Organic Search,5
/sv/expandera-globalt/marknader/europa/,Organic Search,5
/sv/expandera-globalt/marknader/europa/spanien/,Organic Search,5
/sv/expandera-globalt/marknader/europa/storbritannien/,Organic Search,5
/sv/industrier/life-science/,Organic Search,5
/sv/insikter/globala-analyser/globala-direktinvesteringar/,Paid Search,5
/sv/insikter/rapporter/business-climate-surveys/canada-business-climate-survey-20253/,Organic Search,5
/sv/insikter/rapporter/business-climate-surveys/turkiet-business-climate-survey-2024/,Organic Search,5
/sv/insikter/rapporter/business-climate-surveys/tyskland-business-climate-survey-2024/,Organic Search,5
/sv/insikter/rapporter/business-climate-surveys/usa-business-climate-survey-2024/,Organic Search,5
